Zyklusnummer;Dämpfung;Dämpfung 2;Weg (Amplitude);Weg (Maximum);Weg (Mittelwert);Weg (Minimum);Weg (Spitze-Spitze);Weg in % (Amplitude);Weg in % (Maximum);Weg in % (Mittelwert);Weg in % (Minimum);Weg in % (Spitze-Spitze);Dynamische Steifigkeit;Dynamische Steifigkeit 2;Verlustarbeit;Verlustarbeit 2;Speicherarbeit;Speicherarbeit 2;Kraft (Amplitude);Kraft (Maximum);Kraft (Mittelwert);Kraft (Minimum);Kraft (Spitze-Spitze);Frequenz;Verlustwinkel;Verlustwinkel 2;Verlustfaktor;Verlustfaktor 2;Überwundenes Delta;Überwundene Steifigkeit;Dehnung (Amplitude);Dehnung (Maximum);Dehnung (Mittelwert);Dehnung (Minimum);Dehnung (Spitze-Spitze);Dehnung in % (Amplitude);Dehnung in % (Maximum);Dehnung in % (Mittelwert);Dehnung in % (Minimum);Dehnung in % (Spitze-Spitze);Spannung (Amplitude);Spannung (Maximum);Spannung (Mittelwert);Spannung (Minimum);Spannung (Spitze-Spitze);Temperatur
;;;mm;mm;mm;mm;mm;%;%;%;%;%;kN/mm;kN/mm;Nm;Nm;Nm;Nm;kN;kN;kN;kN;kN;Hz;°;°;;;;;mm;mm;mm;mm;mm;%;%;%;%;%;N/mm²;N/mm²;N/mm²;N/mm²;N/mm²;°C
4970.000000000;0.158145822;-nan(ind);1.650353724;0.924506761;-0.725846963;-2.376200688;3.300707449;1.650353724;0.924506761;-0.725846963;-2.376200688;3.300707449;1.901247994;nan;0.842462599;0.000000000;5.327125233;0.000000000;3.137731709;2.185989007;-0.951742702;-4.089474410;6.275463418;6.000000000;2.968416568;-nan(ind);0.051855046;-nan(ind);3.258797452;1793541.062316380;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.773170876;218.598900708;-95.174270168;-408.947441044;627.546341751;0.000000000
4990.000000000;0.157186116;-nan(ind);1.655022621;0.928070664;-0.726951957;-2.381974578;3.310045242;1.655022621;0.928070664;-0.726951957;-2.381974578;3.310045242;1.898848319;nan;0.842294502;0.000000000;5.358580802;0.000000000;3.142636921;2.196078834;-0.946558087;-4.089195009;6.285273843;6.000000000;2.954820535;-nan(ind);0.051617116;-nan(ind);3.243182110;1793447.046530407;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.263692145;219.607883429;-94.655808716;-408.919500861;628.527384291;0.000000000
5010.000000000;0.156384936;-nan(ind);1.652615083;0.927784640;-0.724830443;-2.377445527;3.305230166;1.652615083;0.927784640;-0.724830443;-2.377445527;3.305230166;1.903880238;nan;0.833985970;0.000000000;5.332904768;0.000000000;3.146381199;2.203668868;-0.942712330;-4.089093529;6.292762397;6.000000000;2.926424316;-nan(ind);0.051120200;-nan(ind);3.231200451;1793509.930645694;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.638119856;220.366886840;-94.271233015;-408.909352871;629.276239711;0.000000000
5030.000000000;0.155456896;-nan(ind);1.654443234;0.927119411;-0.727323823;-2.381767056;3.308886467;1.654443234;0.927119411;-0.727323823;-2.381767056;3.308886467;1.905887053;nan;0.830865662;0.000000000;5.344669045;0.000000000;3.153181939;2.208847183;-0.944334756;-4.097516695;6.306363878;6.000000000;2.905954964;-nan(ind);0.050762016;-nan(ind);3.208880938;1792902.351064027;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.318193913;220.884718302;-94.433475611;-409.751669524;630.636387826;0.000000000
5050.000000000;0.155580673;-nan(ind);1.649545813;0.921050022;-0.728495790;-2.378041603;3.299091625;1.649545813;0.921050022;-0.728495790;-2.378041603;3.299091625;1.899037637;nan;0.826992624;0.000000000;5.315522851;0.000000000;3.132549581;2.180482741;-0.952066840;-4.084616422;6.265099163;6.000000000;2.920115904;-nan(ind);0.051009811;-nan(ind);3.207194286;1791943.410452862;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.254958150;218.048274148;-95.206684002;-408.461642152;626.509916299;0.000000000
5070.000000000;0.156090649;-nan(ind);1.651098310;0.926166710;-0.724931600;-2.376029910;3.302196621;1.651098310;0.926166710;-0.724931600;-2.376029910;3.302196621;1.901793697;nan;0.830196856;0.000000000;5.318684123;0.000000000;3.140048359;2.195994030;-0.944054330;-4.084102689;6.280096719;6.000000000;2.921681062;-nan(ind);0.051037199;-nan(ind);3.223749882;1791752.926877105;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.004835943;219.599402953;-94.405432990;-408.410268933;628.009671885;0.000000000
5090.000000000;0.157767072;-nan(ind);1.654164529;0.927750345;-0.726414184;-2.380578713;3.308329058;1.654164529;0.927750345;-0.726414184;-2.380578713;3.308329058;1.903371456;nan;0.843670345;0.000000000;5.347569268;0.000000000;3.148489549;2.198445896;-0.950043652;-4.098533201;6.296979097;6.000000000;2.955678696;-nan(ind);0.051632133;-nan(ind);3.257015969;1792721.286773284;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.848954853;219.844589639;-95.004365213;-409.853320066;629.697909706;0.000000000
5110.000000000;0.156578922;-nan(ind);1.651882650;0.926960983;-0.724921667;-2.376804317;3.303765301;1.651882650;0.926960983;-0.724921667;-2.376804317;3.303765301;1.903604196;nan;0.833707121;0.000000000;5.324516925;0.000000000;3.144530745;2.194414762;-0.950115983;-4.094646728;6.289061490;6.000000000;2.928467039;-nan(ind);0.051155946;-nan(ind);3.229130990;1792056.575173032;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.453074502;219.441476159;-95.011598343;-409.464672844;628.906149004;0.000000000
5130.000000000;0.156709292;-nan(ind);1.654110943;0.927995430;-0.726115512;-2.380226455;3.308221886;1.654110943;0.927995430;-0.726115512;-2.380226455;3.308221886;1.909023695;nan;0.837179495;0.000000000;5.342245393;0.000000000;3.157736984;2.209678592;-0.948058392;-4.105795376;6.315473968;6.000000000;2.924417256;-nan(ind);0.051085079;-nan(ind);3.243427408;1794009.805905006;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.773698406;220.967859226;-94.805839180;-410.579537587;631.547396812;0.000000000
5150.000000000;0.155597704;-nan(ind);1.651712390;0.924064024;-0.727648366;-2.379360756;3.303424780;1.651712390;0.924064024;-0.727648366;-2.379360756;3.303424780;1.907010432;nan;0.828972436;0.000000000;5.327664953;0.000000000;3.149832758;2.201841640;-0.947991118;-4.097823875;6.299665515;6.000000000;2.907215998;-nan(ind);0.050784082;-nan(ind);3.211205000;1793020.339386386;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.983275769;220.184164014;-94.799111755;-409.782387525;629.966551539;0.000000000
5170.000000000;0.156024347;-nan(ind);1.650519645;0.925021918;-0.725497727;-2.376017372;3.301039290;1.650519645;0.925021918;-0.725497727;-2.376017372;3.301039290;1.903937806;nan;0.828877475;0.000000000;5.312488026;0.000000000;3.142486751;2.190252560;-0.952234191;-4.094720943;6.284973502;6.000000000;2.915791175;-nan(ind);0.050934134;-nan(ind);3.213289256;1792408.115967489;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.248675113;219.025255970;-95.223419143;-409.472094256;628.497350227;0.000000000
5190.000000000;0.155875325;-nan(ind);1.654910278;0.928330545;-0.726579734;-2.381490012;3.309820557;1.654910278;0.928330545;-0.726579734;-2.381490012;3.309820557;1.906339647;nan;0.831758332;0.000000000;5.336048744;0.000000000;3.154821076;2.205669210;-0.949151866;-4.103972942;6.309642152;6.000000000;2.906745736;-nan(ind);0.050775853;-nan(ind);3.222163344;1791190.746104160;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.482107601;220.566920969;-94.915186632;-410.397294233;630.964215202;0.000000000
5210.000000000;0.156974911;-nan(ind);1.652480448;0.927275078;-0.725205370;-2.377685819;3.304960897;1.652480448;0.927275078;-0.725205370;-2.377685819;3.304960897;1.904755048;nan;0.835416688;0.000000000;5.321975876;0.000000000;3.147570475;2.202504027;-0.945066448;-4.092636923;6.295140950;6.000000000;2.930579403;-nan(ind);0.051192910;-nan(ind);3.236113494;1790163.408054501;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.757047515;220.250402724;-94.506644790;-409.263692305;629.514095029;0.000000000
5230.000000000;0.156291154;-nan(ind);1.654923002;0.927930530;-0.726992472;-2.381915473;3.309846003;1.654923002;0.927930530;-0.726992472;-2.381915473;3.309846003;1.908079256;nan;0.835032129;0.000000000;5.342798422;0.000000000;3.157724249;2.213702592;-0.944021657;-4.101745907;6.315448498;6.000000000;2.915488852;-nan(ind);0.050928844;-nan(ind);3.228996867;1791333.348220561;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.772424908;221.370259161;-94.402165747;-410.174590656;631.544849817;0.000000000
5250.000000000;0.156456619;-nan(ind);1.648613069;0.918272325;-0.730340744;-2.378953814;3.297226139;1.648613069;0.918272325;-0.730340744;-2.378953814;3.297226139;1.904012546;nan;0.829401306;0.000000000;5.301158314;0.000000000;3.138979968;2.183658506;-0.955321463;-4.094301431;6.277959937;6.000000000;2.924278679;-nan(ind);0.051082654;-nan(ind);3.235220306;1789335.768425622;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.897996845;218.365850557;-95.532146289;-409.430143134;627.795993690;0.000000000
5270.000000000;0.157660689;-nan(ind);1.650511367;0.925375793;-0.725135574;-2.375646941;3.301022734;1.650511367;0.925375793;-0.725135574;-2.375646941;3.301022734;1.898129195;nan;0.835975063;0.000000000;5.302368463;0.000000000;3.132883812;2.200213029;-0.932670783;-4.065554595;6.265767624;6.000000000;2.949817503;-nan(ind);0.051529564;-nan(ind);3.248652517;1784855.157856784;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.288381180;220.021302873;-93.267078308;-406.555459488;626.576762360;0.000000000
5290.000000000;0.158514507;-nan(ind);1.654842439;0.928302764;-0.726539675;-2.381382114;3.309684878;1.654842439;0.928302764;-0.726539675;-2.381382114;3.309684878;1.895872500;nan;0.846048109;0.000000000;5.337354457;0.000000000;3.137370272;2.197928197;-0.939442076;-4.076812348;6.274740544;6.000000000;2.973310980;-nan(ind);0.051940700;-nan(ind);3.275172892;1785355.222839257;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.737027212;219.792819658;-93.944207554;-407.681234766;627.474054424;0.000000000
5310.000000000;0.157560404;-nan(ind);1.651859411;0.926501679;-0.725357733;-2.377217144;3.303718823;1.651859411;0.926501679;-0.725357733;-2.377217144;3.303718823;1.898991932;nan;0.837116555;0.000000000;5.312988115;0.000000000;3.136867695;2.204130688;-0.932737007;-4.069604702;6.273735391;6.000000000;2.947684539;-nan(ind);0.051492238;-nan(ind);3.257887854;1786096.742218309;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.686769530;220.413068836;-93.273700694;-406.960470224;627.373539060;0.000000000
5330.000000000;0.157130785;-nan(ind);1.654617451;0.928599654;-0.726017797;-2.380635248;3.309234902;1.654617451;0.928599654;-0.726017797;-2.380635248;3.309234902;1.899359274;nan;0.837580673;0.000000000;5.330468312;0.000000000;3.142713001;2.213291889;-0.929421112;-4.072134112;6.285426001;6.000000000;2.938918503;-nan(ind);0.051338837;-nan(ind);3.243830938;1785936.307192590;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.271300069;221.329188903;-92.942111166;-407.213411235;628.542600138;0.000000000
5350.000000000;0.157305567;-nan(ind);1.650714819;0.922437930;-0.728276889;-2.378991708;3.301429638;1.650714819;0.922437930;-0.728276889;-2.378991708;3.301429638;1.897576202;nan;0.835497123;0.000000000;5.311300423;0.000000000;3.132357156;2.198428513;-0.933928643;-4.066285800;6.264714313;6.000000000;2.948261934;-nan(ind);0.051502342;-nan(ind);3.247451961;1785210.098106856;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.235715632;219.842851312;-93.392864320;-406.628579952;626.471431264;0.000000000
5370.000000000;0.157037073;-nan(ind);1.650049867;0.924820345;-0.725229522;-2.375279390;3.300099735;1.650049867;0.924820345;-0.725229522;-2.375279390;3.300099735;1.897305645;nan;0.831902254;0.000000000;5.297489567;0.000000000;3.130648928;2.198143299;-0.932505629;-4.063154557;6.261297856;6.000000000;2.938353269;-nan(ind);0.051328946;-nan(ind);3.242747087;1785062.918336824;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.064892792;219.814329870;-93.250562922;-406.315455714;626.129785584;0.000000000
5390.000000000;0.157108935;-nan(ind);1.654731052;0.928159409;-0.726571643;-2.381302695;3.309462104;1.654731052;0.928159409;-0.726571643;-2.381302695;3.309462104;1.897357981;nan;0.837734542;0.000000000;5.332189038;0.000000000;3.139617167;2.207061123;-0.932556044;-4.072173212;6.279234335;6.000000000;2.942157717;-nan(ind);0.051395521;-nan(ind);3.244088245;1785658.597219370;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.961716741;220.706112297;-93.255604445;-407.217321186;627.923433482;0.000000000
5410.000000000;0.157247184;-nan(ind);1.651137025;0.924161669;-0.726975356;-2.378112381;3.302274049;1.651137025;0.924161669;-0.726975356;-2.378112381;3.302274049;1.900922662;nan;0.834886854;0.000000000;5.309391459;0.000000000;3.138683789;2.208073929;-0.930609861;-4.069293650;6.277367578;6.000000000;2.939410388;-nan(ind);0.051347445;-nan(ind);3.236726502;1785981.752128588;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.868378903;220.807392850;-93.060986053;-406.929364955;627.736757805;0.000000000
5430.000000000;0.155902520;-nan(ind);1.655831119;0.928601972;-0.727229147;-2.383060265;3.311662238;1.655831119;0.928601972;-0.727229147;-2.383060265;3.311662238;1.902161879;nan;0.832092041;0.000000000;5.337258440;0.000000000;3.149658832;2.223042559;-0.926616273;-4.076275104;6.299317663;6.000000000;2.911061890;-nan(ind);0.050851378;-nan(ind);3.230856164;1785666.295691710;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.965883163;222.304255900;-92.661627262;-407.627510425;629.931766325;0.000000000
5450.000000000;0.156529100;-nan(ind);1.648713700;0.919123416;-0.729590283;-2.378303983;3.297427400;1.648713700;0.919123416;-0.729590283;-2.378303983;3.297427400;1.894618458;nan;0.828623088;0.000000000;5.293731877;0.000000000;3.123683408;2.182316833;-0.941366575;-4.065049984;6.247366817;6.000000000;2.935672269;-nan(ind);0.051282031;-nan(ind);3.229922450;1784517.159906842;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.368340831;218.231683302;-94.136657529;-406.504998360;624.736681662;0.000000000
5470.000000000;0.156459644;-nan(ind);1.650694480;0.925896235;-0.724798245;-2.375492725;3.301388961;1.650694480;0.925896235;-0.724798245;-2.375492725;3.301388961;1.895380693;nan;0.829194912;0.000000000;5.299736665;0.000000000;3.128694448;2.193438226;-0.935256222;-4.063950670;6.257388897;6.000000000;2.929468100;-nan(ind);0.051173463;-nan(ind);3.221433641;1784845.097098558;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.869444832;219.343822642;-93.525622189;-406.395067021;625.738889664;0.000000000
5490.000000000;0.155883114;-nan(ind);1.655470761;0.929164501;-0.726306259;-2.381777020;3.310941521;1.655470761;0.929164501;-0.726306259;-2.381777020;3.310941521;1.899302526;nan;0.831034804;0.000000000;5.331140632;0.000000000;3.144239797;2.211474312;-0.932765485;-4.077005281;6.288479593;6.000000000;2.913009578;-nan(ind);0.050885460;-nan(ind);3.225669619;1785964.782911775;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.423979653;221.147431201;-93.276548452;-407.700528104;628.847959305;0.000000000
5510.000000000;0.156233780;-nan(ind);1.651459639;0.925593607;-0.725866033;-2.377325672;3.302919279;1.651459639;0.925593607;-0.725866033;-2.377325672;3.302919279;1.895774893;nan;0.828808747;0.000000000;5.304926663;0.000000000;3.130795722;2.200557437;-0.930238285;-4.061034007;6.261591443;6.000000000;2.924778760;-nan(ind);0.051091405;-nan(ind);3.219566459;1784632.324977606;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.079572173;220.055743684;-93.023828489;-406.103400662;626.159144346;0.000000000
5530.000000000;0.156461330;-nan(ind);1.654982861;0.928095732;-0.726887130;-2.381869991;3.309965723;1.654982861;0.928095732;-0.726887130;-2.381869991;3.309965723;1.897180509;nan;0.834406907;0.000000000;5.332991260;0.000000000;3.139801227;2.206842507;-0.932958720;-4.072759947;6.279602454;6.000000000;2.929842529;-nan(ind);0.051180015;-nan(ind);3.230043744;1785468.394038254;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.980122678;220.684250706;-93.295871972;-407.275994650;627.960245356;0.000000000
5550.000000000;0.155743274;-nan(ind);1.649136815;0.919416305;-0.729720510;-2.378857325;3.298273629;1.649136815;0.919416305;-0.729720510;-2.378857325;3.298273629;1.896259502;nan;0.825133414;0.000000000;5.298035638;0.000000000;3.127191354;2.189109376;-0.938081979;-4.065273333;6.254382709;6.000000000;2.919266276;-nan(ind);0.050994943;-nan(ind);3.222068035;1785522.641302172;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.719135450;218.910937595;-93.808197855;-406.527333304;625.438270900;0.000000000
5570.000000000;0.156351219;-nan(ind);1.650211320;0.925526574;-0.724684745;-2.374896065;3.300422639;1.650211320;0.925526574;-0.724684745;-2.374896065;3.300422639;1.895199566;nan;0.828129621;0.000000000;5.296598411;0.000000000;3.127479777;2.197573136;-0.929906641;-4.057386418;6.254959554;6.000000000;2.927696230;-nan(ind);0.051142457;-nan(ind);3.219918545;1784751.500684579;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.747977701;219.757313577;-92.990664124;-405.738641824;625.495955401;0.000000000
5590.000000000;0.156974237;-nan(ind);1.655161182;0.929277146;-0.725884036;-2.381045218;3.310322364;1.655161182;0.929277146;-0.725884036;-2.381045218;3.310322364;1.895901053;nan;0.836856712;0.000000000;5.331172342;0.000000000;3.138021829;2.204617420;-0.933404409;-4.071426238;6.276043657;6.000000000;2.939802697;-nan(ind);0.051354310;-nan(ind);3.241838279;1784714.737763622;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.802182861;220.461741966;-93.340440894;-407.142623755;627.604365721;0.000000000
5610.000000000;0.157147096;-nan(ind);1.653378976;0.927679102;-0.725699874;-2.379078850;3.306757952;1.653378976;0.927679102;-0.725699874;-2.379078850;3.306757952;1.897930438;nan;0.835383944;0.000000000;5.315936232;0.000000000;3.137998284;2.207624435;-0.930373849;-4.068372133;6.275996568;6.000000000;2.937812580;-nan(ind);0.051319484;-nan(ind);3.250875306;1784531.416390092;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.799828394;220.762443498;-93.037384896;-406.837213291;627.599656789;0.000000000
5630.000000000;0.158236022;-nan(ind);1.655128195;0.928005814;-0.727122381;-2.382250576;3.310256390;1.655128195;0.928005814;-0.727122381;-2.382250576;3.310256390;1.902254038;nan;0.844756171;0.000000000;5.338583213;0.000000000;3.148474292;2.222904228;-0.925570064;-4.074044356;6.296948584;6.000000000;2.957775826;-nan(ind);0.051668833;-nan(ind);3.271241771;1785751.557459454;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.847429199;222.290422812;-92.557006387;-407.404435585;629.694858397;0.000000000
